# Y1,Y2,label
1.066327035709275428e+01,6.134245645458360485e+01,1.000000000000000000e+00
2.825743175954566055e+01,-6.085989073471426281e+01,3.000000000000000000e+00
-1.393910808974623450e+01,5.729127267694617132e+01,1.000000000000000000e+00
-3.202561180452589440e+01,7.133338282486339210e+01,1.000000000000000000e+00
9.643318157452513972e+00,5.807383569761732645e+01,1.000000000000000000e+00
5.332788756337153302e+01,-4.643871707630522394e+01,3.000000000000000000e+00
5.524425743710707337e+01,5.859220829031955446e+01,1.000000000000000000e+00
-4.191307355551112579e+01,3.280557923578794721e+00,2.000000000000000000e+00
7.458118231180657176e+01,-3.856850547644175720e+01,3.000000000000000000e+00
-3.795107454014073056e+01,-8.348496137307261478e+00,2.000000000000000000e+00
3.616378157067032806e-01,5.611979343107960716e+01,1.000000000000000000e+00
2.009942123106221601e+01,-3.437814381270560204e+01,3.000000000000000000e+00
4.821067798121607950e+01,-5.998928924465294799e+00,3.000000000000000000e+00
-4.718707833652629091e+01,6.215705574353537344e+01,1.000000000000000000e+00
-6.624987193899802662e+01,-1.323850964388677731e+01,2.000000000000000000e+00
-1.768218924022925265e+01,8.593287048562052632e+01,1.000000000000000000e+00
8.985063932405930132e+01,4.082479767154940475e+01,1.000000000000000000e+00
-2.728218687625941286e+01,-3.721553401950775442e+00,2.000000000000000000e+00
3.626183118592360977e+00,5.593126380445139034e+01,1.000000000000000000e+00
-2.505449444639051837e+00,4.825645912488815981e+01,1.000000000000000000e+00
7.519861095329962097e+01,4.791224814814319899e+01,1.000000000000000000e+00
7.233766789186475421e+01,-3.936175895690977455e+01,3.000000000000000000e+00
-6.767121516111529900e+01,-6.163762624608810636e-01,2.000000000000000000e+00
-7.883963365985198379e+01,-2.255359281651067249e+01,2.000000000000000000e+00
-7.780795153887973470e+01,-5.845587435285742828e+01,2.000000000000000000e+00
4.542838630656987675e+00,5.516948515382907914e+01,1.000000000000000000e+00
8.133349923573744888e+01,2.645493654823687635e+01,1.000000000000000000e+00
8.510082851622568015e-03,4.256450429094250865e+01,1.000000000000000000e+00
4.899414674202353126e+01,-4.546129992426706679e+01,3.000000000000000000e+00
-4.994137258124858647e+01,2.850264702753112722e+00,2.000000000000000000e+00
1.374576394535452373e+01,6.258762822218076849e+01,1.000000000000000000e+00
7.811655239493104830e+01,-3.117362694379048094e+01,3.000000000000000000e+00
8.068176340709692340e+01,-3.475990138357799708e+01,3.000000000000000000e+00
-3.465576139034655512e+01,1.657515329926298264e+01,2.000000000000000000e+00
4.727740157158494583e+01,-1.250282367145967299e+01,3.000000000000000000e+00
-4.491571670568324492e+01,-4.503647558941830908e+01,2.000000000000000000e+00
-5.948509608952081607e+01,-1.049632595602856355e+01,2.000000000000000000e+00
-3.816659360899536324e+01,6.415579603314975543e+01,1.000000000000000000e+00
-7.786924130600270644e+01,3.159192307781336639e-01,2.000000000000000000e+00
-3.369949986597835334e+01,6.657880047025277293e+01,1.000000000000000000e+00
3.903892639278647181e+01,3.886377058804525575e+01,1.000000000000000000e+00
-7.129686118740723089e+01,-1.808943471265806480e+01,2.000000000000000000e+00
3.166273530099453382e+01,-1.638547191050119878e+01,3.000000000000000000e+00
-4.684539252295991929e+01,-4.442581631366023487e+01,2.000000000000000000e+00
2.982134199234732819e+01,-4.289475546935862127e+01,3.000000000000000000e+00
-6.344707301837958369e+01,-3.924755363430969535e+00,2.000000000000000000e+00
4.715333969966964389e+01,-4.083537447194868975e+01,3.000000000000000000e+00
4.375353326299431700e+01,-6.071837750119559018e+01,3.000000000000000000e+00
-7.415494136236857514e+01,-6.453395507064706749e+01,2.000000000000000000e+00
-4.579327560365796046e+01,7.649966966493077791e+01,1.000000000000000000e+00
-3.941722067125566298e+01,8.440622683936044268e+01,1.000000000000000000e+00
-7.756056266131946586e+01,-2.096222738513295525e+01,2.000000000000000000e+00
8.124443829907185943e+01,3.521708039867639428e+01,1.000000000000000000e+00
-3.304420908699967896e+01,8.644932525814127189e+01,1.000000000000000000e+00
4.453751832684653778e+01,-1.909642067264008958e+01,3.000000000000000000e+00
2.977998885047762911e+01,-2.309612424742879000e+01,3.000000000000000000e+00
-5.240551678743013042e+01,6.647917321460306539e+01,1.000000000000000000e+00
1.781630778311537355e+01,-2.823626815164175685e+00,3.000000000000000000e+00
-5.028159495773613941e+01,6.615574917269995581e+01,1.000000000000000000e+00
-3.743314865134850322e+01,6.450867146253852979e+01,1.000000000000000000e+00
-1.821421813935089773e+01,5.375662350923509791e+01,1.000000000000000000e+00
-4.759081336721720135e+01,5.156521367763416208e+01,1.000000000000000000e+00
3.078201181532158515e+01,-3.237749877024777589e+01,3.000000000000000000e+00
5.393814934947240403e+01,-4.383820319302937207e+01,3.000000000000000000e+00
-2.210213304538408252e+01,7.328686950974488923e+01,1.000000000000000000e+00
5.834101253360522321e+01,-2.503345745230839725e+01,3.000000000000000000e+00
3.081389289251733032e+01,-2.692854955378160042e+01,3.000000000000000000e+00
-4.177339907853167489e+01,8.288585798447506647e+01,1.000000000000000000e+00
-3.334127483315988627e+01,9.380404421313018304e+01,1.000000000000000000e+00
-5.066310071028586748e+01,-8.372504779748021875e+00,2.000000000000000000e+00
4.177630878186504049e+01,-2.445726243262635080e+01,3.000000000000000000e+00
3.843186157936111869e+01,7.293647715470621051e+01,1.000000000000000000e+00
-5.955031106074967795e+01,-2.557943741066422660e+01,2.000000000000000000e+00
-5.166895351407884363e+01,-1.522056136016439964e+01,2.000000000000000000e+00
7.514403312576773430e+01,-3.834988749039328582e+01,3.000000000000000000e+00
-5.812958459236978115e+01,6.626620048073930036e+01,1.000000000000000000e+00
6.136867052689619584e+01,-1.446148586770755173e+01,3.000000000000000000e+00
5.675453506864754871e+01,-5.502212857600446227e+01,3.000000000000000000e+00
4.336214394197575217e+01,-1.966086500683304905e+01,3.000000000000000000e+00
1.976872667327057159e-02,-5.370734729402322216e+01,3.000000000000000000e+00
-3.601504453057903277e+01,9.923400679857051543e+00,2.000000000000000000e+00
6.162408992922965467e+01,-4.597960761552447195e+01,3.000000000000000000e+00
-4.282504155342171259e+01,8.897025789699236853e+00,2.000000000000000000e+00
1.492373472181202487e+01,-1.786200615759473820e+01,3.000000000000000000e+00
-4.051132512153402132e+01,2.044926659925769030e+01,2.000000000000000000e+00
-8.965505891596274068e+01,-5.608743031713455451e+01,2.000000000000000000e+00
-2.564354881310335799e+01,-9.079403475780194910e+00,2.000000000000000000e+00
6.449716026267266500e+01,-2.795962483403081578e+01,3.000000000000000000e+00
-3.166808384757967332e+01,2.214669835813663834e+00,2.000000000000000000e+00
6.677112873391951808e+00,1.160102929508748559e+01,3.000000000000000000e+00
-2.174682385005523599e+01,9.192817666355105999e+00,2.000000000000000000e+00
-6.719239331187191056e+01,-5.609777565576242075e+00,2.000000000000000000e+00
-5.878302632550870044e+01,1.007885622196010011e+01,2.000000000000000000e+00
-2.383534985510730309e+01,-2.815459396203393894e+01,2.000000000000000000e+00
5.654612481269303714e+01,-2.014309801153336110e+01,3.000000000000000000e+00
-4.923697414407779860e+01,1.419002699270249046e+01,2.000000000000000000e+00
-5.845356951465839046e+01,5.296460934912013130e+01,1.000000000000000000e+00
7.970539139773222814e+00,8.084035628611128743e+01,1.000000000000000000e+00
-2.615007324009998158e+01,7.063160222311965164e+00,2.000000000000000000e+00
5.640192560326973847e+01,-7.624482213417596199e+01,3.000000000000000000e+00
7.159881547626228837e+01,-3.946512328317166407e+01,3.000000000000000000e+00
2.702402827738803737e+01,-5.916555189115165803e+01,3.000000000000000000e+00
1.756093277479814674e+01,5.293835398189744978e+01,1.000000000000000000e+00
-3.373419924399512126e+01,1.898349501506936932e+01,2.000000000000000000e+00
-6.051126366048352878e+01,-1.675312705937703939e+01,2.000000000000000000e+00
-1.654160799630861689e+01,6.659537093422655119e+01,1.000000000000000000e+00
-5.857498438102646077e+01,5.459733870292671298e+01,1.000000000000000000e+00
-4.670362331836908965e+01,6.684841749107917508e+01,1.000000000000000000e+00
3.790818832156694640e+01,-3.020415012151769574e+01,3.000000000000000000e+00
6.226490943189058491e+00,8.342520563574703374e+01,1.000000000000000000e+00
-7.303547086429385615e+01,-2.883170450179854782e+01,2.000000000000000000e+00
-5.356258351331594270e+01,1.966469643643099374e+01,1.000000000000000000e+00
-2.407324570722202139e+01,-3.471294893491621281e+01,2.000000000000000000e+00
-9.004829737868196560e+01,-5.539045292448546576e+01,2.000000000000000000e+00
-2.165057929989265162e+01,7.446233977325909414e+00,2.000000000000000000e+00
-5.537210597329584516e+01,8.398203772564011516e+00,2.000000000000000000e+00
-1.473461235316336548e+01,-2.270953138538354565e+01,2.000000000000000000e+00
5.685225947397413648e+01,6.714176571600803811e+01,1.000000000000000000e+00
7.181553088244801586e+01,-5.193894752346356825e+01,3.000000000000000000e+00
3.185954866246332173e+01,6.131579616216362894e+01,1.000000000000000000e+00
4.411088804341846270e+01,-1.424279144306972533e+01,3.000000000000000000e+00
4.251179010815149439e+01,-6.746558456973116336e+01,3.000000000000000000e+00
7.646122249881061350e+01,4.215230547243684356e+01,1.000000000000000000e+00
5.429567181615046145e+00,7.371066153856979497e+01,1.000000000000000000e+00
-3.321338255287411556e+01,-6.384782286605439339e+00,2.000000000000000000e+00
-2.181124895886590664e+01,7.784716423883183722e+01,1.000000000000000000e+00
-7.478766297360395754e+01,-2.197319816442679752e+01,2.000000000000000000e+00
-5.543072728404381877e+01,-5.964128948756098225e+01,2.000000000000000000e+00
-7.791333633563350247e+01,-4.808307120466874807e+01,2.000000000000000000e+00
3.794759529494402273e+01,-1.879448280682571237e+01,3.000000000000000000e+00
5.229290420381012439e+01,5.804369047882543242e+01,1.000000000000000000e+00
-7.933312459366065639e+01,-3.169939940550870361e+01,2.000000000000000000e+00
4.878438553734243044e+01,4.151199878196899817e+01,1.000000000000000000e+00
-6.475053415251154831e+01,5.102032279254717650e+01,1.000000000000000000e+00
-1.203917209346590766e+01,1.119294396026668359e+01,2.000000000000000000e+00
3.665254430695303256e+01,5.479551899395661252e+01,1.000000000000000000e+00
-4.199426436485200043e+01,7.111574617151359234e+01,1.000000000000000000e+00
3.387120364442502307e+01,6.022530604928202536e+01,1.000000000000000000e+00
6.537629174531483045e+01,-4.582701875646002776e+01,3.000000000000000000e+00
5.530979717170838939e+01,-4.052022640634196193e+01,3.000000000000000000e+00
1.775392074107537299e+00,5.382207570552628084e+01,1.000000000000000000e+00
5.940438365891562711e+01,-1.585608233652672716e+01,3.000000000000000000e+00
-4.908687115302981141e+01,7.804222817621823083e+01,1.000000000000000000e+00
7.281110960289906586e+01,-4.571606721199230350e+01,3.000000000000000000e+00
-3.270217986356198736e+01,1.823269472111711664e+01,2.000000000000000000e+00
-5.030067881826943221e+01,-8.312177783565044109e+00,2.000000000000000000e+00
6.624867388387458789e+01,-6.205597455124742368e+00,3.000000000000000000e+00
1.564240599502497098e+01,5.306176327582349472e+01,1.000000000000000000e+00
4.950516624997987236e+01,-5.380904089440996785e+01,3.000000000000000000e+00
2.795401467927115391e+01,-6.319836646577604000e+01,3.000000000000000000e+00
1.863266759833775055e+01,-7.699638252529247495e+01,3.000000000000000000e+00
-7.338726034279724786e+01,-2.291267491215934093e+00,2.000000000000000000e+00
2.679021158247638468e+01,-2.510312741124058888e+01,3.000000000000000000e+00
-2.810371009274486553e+01,9.513616561039196995e+01,1.000000000000000000e+00
-2.635117827155885450e+01,9.426577618737103137e+01,1.000000000000000000e+00
-1.802503452079417201e+01,5.198564309813627204e+01,1.000000000000000000e+00
-4.359358641204659079e+01,6.402873715649902486e+00,2.000000000000000000e+00
-2.829336300349917011e+01,6.143425347967363592e+01,1.000000000000000000e+00
-6.480533130180368140e-01,8.422645984723074264e+01,1.000000000000000000e+00
5.578321139525815653e+01,-3.671804177816966330e+01,3.000000000000000000e+00
3.521164765553095322e+01,-7.587137133872945860e+00,3.000000000000000000e+00
-4.452840559072944160e+01,-4.339680417682316715e+01,2.000000000000000000e+00
7.317818292936733826e+01,-5.480730567047324087e+01,3.000000000000000000e+00
-2.265374010817280137e+01,-7.657210017773313560e+00,2.000000000000000000e+00
-2.063633227201190579e+01,4.946284385414513984e+00,2.000000000000000000e+00
-2.624488915920323517e+00,3.707613941766491195e+01,1.000000000000000000e+00
-4.491269847493944667e+01,6.293523392960690899e+01,1.000000000000000000e+00
1.358316352827310425e+01,7.935564335510611045e+01,1.000000000000000000e+00
-2.343308317918176620e+00,3.672649196761736334e+01,1.000000000000000000e+00
4.482570251641170067e+00,7.905331539095878668e+01,1.000000000000000000e+00
5.775172297503716834e+01,-4.416538227505820657e+01,3.000000000000000000e+00
-6.350853436997597745e-01,5.569817393901370650e+01,1.000000000000000000e+00
-3.728720588565165883e+01,7.233207496436397044e+00,2.000000000000000000e+00
-7.092118224635375334e+00,4.592822344648439525e+01,1.000000000000000000e+00
-4.059546332243657218e+01,9.446494497034242599e+00,2.000000000000000000e+00
-5.159784699846310474e+01,-3.969356793595012078e+01,2.000000000000000000e+00
5.447457182425209510e+01,-1.477728594429218489e+01,3.000000000000000000e+00
-7.266101459151973074e+01,-6.465952198638261450e+01,2.000000000000000000e+00
-4.276696655682621184e+01,1.933133576238856621e+00,2.000000000000000000e+00
-2.081724806614793977e+01,3.923302594230097640e+01,1.000000000000000000e+00
7.608726359798824035e+01,-4.962574501760885681e+01,3.000000000000000000e+00
7.366652320780450225e+01,-1.703469821144020813e+01,3.000000000000000000e+00
4.117232514088856021e+01,7.102966582391229622e+01,1.000000000000000000e+00
-6.644765469932508495e+00,7.358531989574454713e+01,1.000000000000000000e+00
-2.150041773316189264e+01,-2.257254599042490284e+01,2.000000000000000000e+00
-4.224783606591610408e+01,-2.842651922164162315e+01,2.000000000000000000e+00
-1.809832935893018657e+01,7.457855208598304841e+01,1.000000000000000000e+00
3.743202860852209568e+01,6.028752451035418858e+01,1.000000000000000000e+00
-4.707892916289380025e+01,8.062504888764011923e+01,1.000000000000000000e+00
4.186994056431567657e+01,-5.490514445855545489e+01,3.000000000000000000e+00
4.993550176665328877e+01,-1.314424581321592100e+01,3.000000000000000000e+00
-3.079417545438634107e+01,1.186244938178448827e+01,2.000000000000000000e+00
3.389125777738249212e+01,-7.781226946393523747e+01,3.000000000000000000e+00
-3.454668882305669086e+01,1.136171953935925671e+01,2.000000000000000000e+00
-3.062412704817557696e+01,2.248634100541994130e+01,2.000000000000000000e+00
-4.379897004163064622e+01,9.195168776476467087e+01,1.000000000000000000e+00
7.206082414113411971e+01,5.272443777029764789e+01,2.000000000000000000e+00
-7.354509325317700963e+00,-9.865480325577324905e+00,2.000000000000000000e+00
2.271768737625789925e+01,-6.638171280045443545e+00,3.000000000000000000e+00
-2.909358872011310027e+01,8.622122035732195400e+01,1.000000000000000000e+00
-3.901143508584087982e+01,1.869599649144135967e+01,2.000000000000000000e+00
6.357871696048120214e+01,-4.100444637663046166e+01,3.000000000000000000e+00
2.711926823191196334e+01,-1.677349131675402560e+01,3.000000000000000000e+00
-6.048922631346000145e+01,1.269289380373443343e+01,2.000000000000000000e+00
-7.968482792695283479e+01,-6.248277374357971325e+01,2.000000000000000000e+00
-1.634226250216095266e+01,4.033561216728366361e+01,1.000000000000000000e+00
-2.339684628623264118e+01,7.922683273496513578e+00,2.000000000000000000e+00
-3.145280347794192366e+01,2.837265372026064103e+00,2.000000000000000000e+00
-6.428036546849637034e+01,-6.559847697446235415e+00,2.000000000000000000e+00
-7.047189475442833384e+01,-2.497789914827672675e+01,2.000000000000000000e+00
-6.445756926628141059e+01,-5.422880737948575103e+01,2.000000000000000000e+00
-2.239843111073880166e+01,-4.032205552869737630e+01,2.000000000000000000e+00
-5.174482786832015080e+01,1.417789724280016728e+01,2.000000000000000000e+00
2.379137700035765945e+01,-6.690565424080266155e+01,3.000000000000000000e+00
6.948981988603162563e+01,-2.376611027364003448e+01,3.000000000000000000e+00
-7.471911321554486562e+01,-5.156578655838004721e+01,2.000000000000000000e+00
-5.849864467064528384e+01,6.547494022855018159e+01,1.000000000000000000e+00
4.078205478803099737e+01,5.569472660458752955e+01,1.000000000000000000e+00
5.209664063927966993e+01,-5.392154393077973396e+01,3.000000000000000000e+00
-1.976784210110492523e+01,-9.009267011431298044e+00,2.000000000000000000e+00
6.969721007734691831e+00,6.164777147806509561e+01,1.000000000000000000e+00
5.757798091983323019e+01,-1.029744137614496147e+01,3.000000000000000000e+00
2.107038865677466077e+01,5.219555720402750154e+01,1.000000000000000000e+00
2.140901341046187056e+01,6.540330991941596039e+01,1.000000000000000000e+00
3.282754042148533813e+01,-5.985410146592196945e+00,3.000000000000000000e+00
7.284272306186343826e+01,-1.824247934113805414e+01,3.000000000000000000e+00
-2.923900644908040292e+01,9.470066000335114609e+01,1.000000000000000000e+00
1.459943986633334312e+01,-3.720418554583243775e+01,3.000000000000000000e+00
2.466092053106108040e+01,-2.172120150542607320e+01,3.000000000000000000e+00
7.554527623787985036e+00,5.219070397244870918e+01,1.000000000000000000e+00
5.429801429180929517e+01,-6.171958358911133757e+01,3.000000000000000000e+00
7.001622029950542014e+01,-4.594252917708451633e+01,3.000000000000000000e+00
2.388480594292514780e+01,-1.541407685934947303e+01,3.000000000000000000e+00
-5.477960143057999431e+01,-2.742315162825521924e+01,2.000000000000000000e+00
4.276858202749026105e+01,-1.139329590071299769e+01,3.000000000000000000e+00
-2.593551409333580793e+01,8.574762284092261666e+01,1.000000000000000000e+00
4.917067095285136702e+01,-1.498503881956968264e+01,3.000000000000000000e+00
7.256241191166817828e+01,-2.224133572320830510e+01,3.000000000000000000e+00
-3.506040697916514848e+00,4.502294636853282128e+01,1.000000000000000000e+00
6.872228484473089338e+01,-4.173206929987200198e+01,3.000000000000000000e+00
-4.800463164765204027e+01,-3.531251665691197417e+01,2.000000000000000000e+00
-1.033832154081724397e+01,5.039881155489007369e+01,1.000000000000000000e+00
-5.738171377790296646e+01,1.105130107868298772e+01,2.000000000000000000e+00
-4.465456018091985868e+01,-3.321010098338674776e-01,2.000000000000000000e+00
-5.129755047307086357e+01,7.327547311032040511e+01,1.000000000000000000e+00
4.085151895342416140e+01,-7.067333401395364945e+01,3.000000000000000000e+00
-7.346721469287182060e+01,-5.236819317598610013e+01,2.000000000000000000e+00
3.658245313376031049e+01,-1.059730981262343974e+01,3.000000000000000000e+00
2.615550574160816666e+01,-1.002146902471985790e+01,3.000000000000000000e+00
-4.436432395550677654e+01,1.436535230101106642e+01,2.000000000000000000e+00
-6.363932306197303213e+00,5.106991113642344970e+01,1.000000000000000000e+00
4.545100519331764843e+01,-1.950655410609595819e+01,3.000000000000000000e+00
5.074608083657543034e+01,-1.638827967641560690e+01,3.000000000000000000e+00
4.985309790994608647e+01,-5.623204495720367646e+01,3.000000000000000000e+00
-2.645030912976385196e+01,-5.404976611497041006e+01,2.000000000000000000e+00
2.883768997630090425e+01,-2.536684597147205267e+01,3.000000000000000000e+00
3.405554443202024117e+01,-1.534270045428088558e+01,3.000000000000000000e+00
-4.529061186505431635e+01,1.334961300330511946e+01,2.000000000000000000e+00
3.848752250908053441e+01,5.921224926119876386e+01,1.000000000000000000e+00
1.430743529326748842e+01,6.239950619372059748e+01,1.000000000000000000e+00
-7.086428533151278941e+01,-3.776926621463750422e+01,2.000000000000000000e+00
6.802660887103614584e+01,-1.023456187794437078e+01,3.000000000000000000e+00
-7.194132808541054303e+00,-1.586577621096720492e+01,2.000000000000000000e+00
-6.255237502611019806e+01,-1.494900612144717655e+01,2.000000000000000000e+00
-4.625877183700089290e+01,6.635239958602412003e+01,1.000000000000000000e+00
1.987705183394130870e+01,5.830519042525165929e+01,1.000000000000000000e+00
-6.825620535732961969e+01,-1.977069325306180403e+01,2.000000000000000000e+00
1.714532954029535006e+01,-5.944548823764701950e+01,3.000000000000000000e+00
5.010153948838547677e+01,2.829417867479764759e+00,3.000000000000000000e+00
-3.015963387711661170e+01,5.788013806329904298e+01,1.000000000000000000e+00
1.966486415474844307e+01,-1.597318302290276471e+01,3.000000000000000000e+00
2.587728194066809095e+01,3.835979062396357619e+01,1.000000000000000000e+00
-6.543463542723006299e+01,-6.161185154260973462e+00,2.000000000000000000e+00
-2.924333640697943437e+01,7.234144588833193268e+01,1.000000000000000000e+00
-2.048838426663951040e+01,3.755115670617239942e+01,1.000000000000000000e+00
-2.771771583447411302e+01,7.745114294000457278e+01,1.000000000000000000e+00
4.808863354223789344e+01,-5.585721728622839777e+01,3.000000000000000000e+00
6.087735678402119532e+01,-6.083236315756576573e+01,3.000000000000000000e+00
4.328286384723813995e+01,6.363289372262152455e+01,1.000000000000000000e+00
-5.207755849155617511e+01,6.546409402784512110e+01,1.000000000000000000e+00
5.887181658322003130e+01,-5.208797355713008415e+01,3.000000000000000000e+00
3.177990784556835280e+01,4.728785546769446313e+01,1.000000000000000000e+00
-7.482329519531519679e+01,-3.757460786033524158e+01,2.000000000000000000e+00
-6.695322395572581797e+01,-9.172250850351652218e+00,2.000000000000000000e+00
3.397009263193523054e+01,-1.938742842473176253e+01,3.000000000000000000e+00
5.513447074114392876e+01,4.170383390550449576e+01,1.000000000000000000e+00
-6.072407843696123564e+01,-2.009788947235652401e+01,2.000000000000000000e+00
6.026771128706607783e+01,-5.147771072817787541e+01,3.000000000000000000e+00
5.106960361291358907e+01,6.896085511863951467e+01,1.000000000000000000e+00
-7.260989650988788924e+01,-5.355879576188486624e+01,2.000000000000000000e+00
7.590760690126067800e+01,4.779755118792137836e+01,1.000000000000000000e+00
7.377885589750130180e+01,-4.697600115922684694e+01,3.000000000000000000e+00
-2.700553039413402701e+01,5.926920743764819832e+01,1.000000000000000000e+00
5.931132043305708379e+01,-5.186906195533241970e+01,3.000000000000000000e+00
5.629393945729886894e+01,-7.475039820687938708e-01,3.000000000000000000e+00
2.236400128606694437e+01,-1.145523356771732182e+01,3.000000000000000000e+00
-9.370998544840306010e+01,-3.150372465211478357e+01,2.000000000000000000e+00
-6.083262933214286505e+01,-1.914655218908776035e+01,2.000000000000000000e+00
4.365944307836871729e+01,-2.314635069621617092e+01,3.000000000000000000e+00
-2.533070214101352491e+01,7.774768746688943111e+01,1.000000000000000000e+00
-8.654858897224482916e+01,-2.384128352489440417e+01,2.000000000000000000e+00
5.741481389116603218e+00,7.173849091284667168e+01,1.000000000000000000e+00
7.463136565345520523e+01,3.621555942498012826e+01,1.000000000000000000e+00
3.904708759577008692e+01,-4.924693238564230313e+01,3.000000000000000000e+00
-8.051270674954989204e+01,-6.165242824220094064e+01,2.000000000000000000e+00
-3.506213476885456259e+01,6.087256261030560722e+01,1.000000000000000000e+00
4.136768558945399832e+01,-6.179825051225463994e+01,3.000000000000000000e+00
7.220502074555929539e+01,-4.553470704042574368e+01,3.000000000000000000e+00
-5.877931803398329436e+01,5.727578909908499583e+01,1.000000000000000000e+00
3.972678569849561825e+01,6.125982420396682926e+01,1.000000000000000000e+00
-3.040089683086690542e+01,6.200272020688479557e+01,1.000000000000000000e+00
-5.369092477614413639e+01,5.666258222444908910e+01,1.000000000000000000e+00
-3.191293099440565229e+01,8.971852253973112568e+01,1.000000000000000000e+00
-2.408867507903756078e+01,8.048055198784632935e+00,2.000000000000000000e+00
5.520847211663956955e+01,-4.023691130736300892e+01,3.000000000000000000e+00
-2.924475795501566466e+01,-1.471874722260161406e+01,2.000000000000000000e+00
2.041459667859381000e+01,-2.087975379906935203e+01,3.000000000000000000e+00
-5.175181009656932218e+01,1.328934306160601331e+01,2.000000000000000000e+00
-4.113123848654549164e+01,-1.525932704197566814e+01,2.000000000000000000e+00
5.723304110034531078e+01,-1.798761284611061484e+01,3.000000000000000000e+00
-2.434193082177069556e+01,8.472320809645934503e+01,1.000000000000000000e+00
-2.813991670474575102e+01,5.895153719643865031e+01,1.000000000000000000e+00
1.756045163271098275e+01,-5.120785902537675582e+01,3.000000000000000000e+00
-1.025433309447927499e+01,5.125430318040399413e+01,1.000000000000000000e+00
1.603990617295887233e+01,5.478801776841444848e+01,1.000000000000000000e+00
5.606241184177750370e+01,-7.629544650100852721e+01,3.000000000000000000e+00
4.499326579188527830e+01,-5.082607199117512664e+01,3.000000000000000000e+00
9.472853938707272548e+00,8.553668799958573743e+01,1.000000000000000000e+00
-2.214606493526482822e+01,-1.466586915368069555e+01,2.000000000000000000e+00
7.610300624699307548e+01,-3.795205611211279972e+01,3.000000000000000000e+00
-5.652272891158290236e+01,5.645029503737449517e+01,1.000000000000000000e+00
-6.698363760589872129e+01,-2.752373026944329482e+01,2.000000000000000000e+00
6.823302777683016984e+01,-3.130820410155498124e+01,3.000000000000000000e+00
-6.223234970964674773e+01,-2.298885985457031822e+01,2.000000000000000000e+00
-2.182075587156751695e+01,8.509969681245641482e+01,1.000000000000000000e+00
1.951711186819236943e+01,-1.419902980767396095e+01,3.000000000000000000e+00
-7.486250869731756552e+01,-5.167060504382756392e+01,2.000000000000000000e+00
3.754108292277931724e+01,-5.921168114159033991e+01,3.000000000000000000e+00
6.325888231703788733e+01,-1.251201868309398080e+01,3.000000000000000000e+00
-2.940140940060799579e+01,-5.171394462598541963e+01,3.000000000000000000e+00
3.064512970769182232e+01,7.490332756537037540e+01,1.000000000000000000e+00
1.293752604518624771e+01,-3.679854211644867945e+01,3.000000000000000000e+00
-2.401143740759528455e+01,-2.259356039003912286e+01,2.000000000000000000e+00
-2.857736999551475776e+01,7.584960739197288149e+01,1.000000000000000000e+00
3.630422103588833238e+01,-2.400666347457842775e+01,3.000000000000000000e+00
7.486317023408930993e+01,3.004410070756592077e+01,1.000000000000000000e+00
7.802338232837255028e+00,4.961212938434393749e+01,1.000000000000000000e+00
5.870930270985397215e+01,-6.309246334892381469e+01,3.000000000000000000e+00
2.860041893947674296e+01,-6.616836104016126541e+00,3.000000000000000000e+00
1.295339448049110409e+01,-6.956145503025479115e+01,3.000000000000000000e+00
-3.207993626152596534e+01,-4.891702226093421757e+01,2.000000000000000000e+00
5.262761056231473056e+00,5.945149080754519133e+01,1.000000000000000000e+00
-3.626878584661574934e+01,2.003079142335964491e+01,2.000000000000000000e+00
9.612880286244008587e+00,7.794644965253192481e+01,1.000000000000000000e+00
-2.082671986248810114e+01,5.403140874111302949e-01,2.000000000000000000e+00
2.486936158847976941e+01,-5.298921283686635775e+01,3.000000000000000000e+00
-7.112207071619454268e+01,-3.863700556235523464e+01,2.000000000000000000e+00
-1.813980517198358555e+01,6.216680277783650865e+01,1.000000000000000000e+00
-2.951038821932606737e+01,9.850867075060952516e+01,1.000000000000000000e+00
3.725115419579272213e+01,-5.950633539051192855e+00,3.000000000000000000e+00
2.776209093495125302e+01,-1.418310408401977085e+01,3.000000000000000000e+00
5.584412410420615913e+01,-8.396326657947991379e+00,3.000000000000000000e+00
3.005520343652293391e+01,-5.716469471944476055e+01,3.000000000000000000e+00
-2.772524723212325171e+01,9.776726815737234233e+01,1.000000000000000000e+00
-5.313495082002290104e+01,7.809091824988954045e+01,1.000000000000000000e+00
-2.657533500583130959e+01,-3.972999892607226968e+01,2.000000000000000000e+00
4.846950331804089274e+01,-1.423625099517044390e+01,3.000000000000000000e+00
-1.785789219501355163e+01,7.675391274252970675e+01,1.000000000000000000e+00
4.813053074059462233e+01,-2.112293823904979462e+01,3.000000000000000000e+00
2.229497907299989379e+01,5.905486194402627831e+01,1.000000000000000000e+00
-7.214990019964029955e+01,-1.786684752224700645e+01,2.000000000000000000e+00
7.193424664362312626e+01,5.431958570559729083e+01,1.000000000000000000e+00
2.103676587346114513e+00,7.815044616427061897e+01,1.000000000000000000e+00
-4.825339912893721106e+01,-5.785290866752559680e+01,2.000000000000000000e+00
-8.172280169039574105e+01,-2.427063160626903127e+01,2.000000000000000000e+00
-3.096089976172964953e+01,8.380550195765565036e+01,1.000000000000000000e+00
7.060458929737929168e+01,-2.521685299653871226e+01,3.000000000000000000e+00
