Y1, Y2, Y3
4.375594865501188480e+01,-4.783820856008027533e+00,-2.072405629978172215e+01
4.918267130879912230e+01,5.904393022730104690e+00,5.430688952828634086e+01
-1.621327964972971003e+01,1.760800662219730839e+01,6.552483960707971278e+01
4.718106106658654397e+01,-9.619831396479982644e+00,-2.052745429832409130e+01
-7.851418191030086646e+00,3.017098118938851314e+01,2.147812595362955790e+01
5.112997002894797305e+01,1.388768731162158332e+01,-2.025243379971934843e+01
-6.700066225769282369e+01,-1.621376288796362175e+01,1.460998873706588697e+01
7.023977855181928476e+01,-1.684928433916034152e+01,-1.393627186556223307e+01
5.324973867846144771e+01,3.717004101687244599e+01,4.807020228379677462e+01
2.413409412800493570e+01,1.214104056059477976e+01,-8.278837370396708195e+01
3.935183823140110349e+01,3.542787481933316607e-01,-2.046039624626589770e+01
-2.299226232656977231e+00,-3.762699196386402178e+01,-1.277010186469137309e+01
2.591447672409396574e+01,1.190814571783224984e+01,-8.813664401140867710e+01
-1.062736762269967095e+01,5.858033415575026481e+01,8.778588984806177109e+00
-2.929881427623373469e+01,1.062213721974712932e+01,7.556408668812430562e+01
4.712708163190125532e+01,-4.436030982043484983e+01,1.587750671674968750e+01
3.425991398613994221e+01,7.125883946520623624e+00,4.685971106219808746e+01
-1.662151330248035208e+01,4.686491173055113535e+01,-7.226098363481223252e+00
3.797826708167525567e+01,6.820009381656596759e+00,-8.914375542977996503e+00
5.056577960903128144e+01,-2.930515344379150378e+01,1.086854753216749359e+01
1.103710127548888487e+01,-2.832452043888342264e+00,-9.092438851903710884e+01
2.917132951167993316e+00,-3.577489124898038142e+01,2.568979147365212157e+00
-2.467891831902746702e+01,-1.279990843704706727e+01,6.546615505769850074e+01
-7.211781360579190903e+01,-7.400665971875287852e+00,-2.830612166249642314e+01
5.170491813381824642e+01,-4.958798292379267991e+01,1.406020799513837005e+01
-4.187643253782789543e+01,8.385737983739797841e+00,-5.351180413213921128e+01
-3.698320537539068198e+01,1.069535505663759656e+00,-3.281033279332402852e+00
3.489893403959044349e+01,-2.310809776255582193e+01,-6.641595767357760849e+01
2.980346298607219069e+01,-8.514674866104030571e+00,-7.353046425014966303e+01
2.045120766065776508e+01,7.892991518545502849e+00,2.869863463488570687e+01
-8.250211497313668652e-01,-1.381547502526446536e+01,3.062248418882428425e+01
3.459277108703910386e+01,-2.353712671364037590e+01,-6.562729999131551040e+01
-2.897939810371058300e+01,7.194539821921078548e+00,-2.383423856835466736e+01
-7.083487020209325635e+01,-4.503413021093614077e+01,-1.205658358769149174e+01
5.244629688710625004e+01,-1.123734206707336192e+01,-3.416118174124220985e+01
-7.621940875838609486e+01,2.874778787033112959e+00,-5.633692075199274285e+00
-2.014768757469988714e+01,4.185927779503149537e+01,-1.186198146603540948e+01
-1.624633341114972040e+01,5.495707296514631679e+01,-2.214360106980545417e+00
9.719876383376782059e+00,-4.253109473294269094e+01,-2.308194885188072476e+01
6.514322323534844372e+01,-2.074927295124723869e+01,-1.461464794310767168e+01
-6.742167720069232928e+01,-2.762344069264963409e+01,-1.393975928761049410e+01
6.928750759490741018e+01,-2.264940275402707925e+01,-6.149477149713870716e+00
-4.772830146873874924e+01,4.602212846161386750e+01,2.076520344092255854e+01
-1.522730427233601880e+01,1.288527829856832341e+01,6.824316886827847384e+01
3.866227190059096586e+01,3.093720355978619807e+01,2.625434925451481050e+01
-3.504058432960233205e+01,8.409301455724797592e+00,-6.386712139268224320e+01
3.338195347410383107e+01,-4.491868224636737850e+00,3.533537025246691599e+01
-2.675414345084483614e+01,6.945003378215409029e+00,-1.994670827205338171e+01
-3.080974868217779772e+01,-5.558294165698433709e+00,6.647233013877649910e+01
2.597522431629486661e+01,9.368549084743184707e+00,3.642557639478732767e+01
-6.398205025815703095e+01,-3.766452409872601947e+01,-2.086797753211668649e+01
2.881717348736890827e+01,1.170485118901050647e+01,5.100756313502834871e+01
3.107520593057431313e+01,2.234221472070156622e+01,-2.418076459355667041e+01
4.291836499836904295e+01,-4.505930303107428614e+01,2.512648734427601482e+01
2.427155206445069524e+01,1.316628115401982946e+01,3.973598151982704252e+01
6.391637492375057406e+01,9.765996873189605409e+00,-1.379882948766085971e+00
3.765506287315113099e+01,3.862481498986657158e+01,1.801154825464989528e+01
6.164842784026608058e+01,-2.712270464119874092e+01,-1.627111407358044204e+01
3.652194535616322213e+01,4.874757531332976512e+00,-6.955858018818685196e+01
-4.052561519561966463e+01,1.643415493510986636e+01,-5.751627055539180589e+01
4.644719433449684942e+01,3.147211595450144728e+00,-3.846948351264002142e+00
2.916262723783026445e+01,-4.743586325675580362e+00,-1.803352285910559161e+01
1.060002985708344703e+01,-3.315017532795459232e+01,-9.989253961981516383e+00
3.087521785311784583e+01,3.381845307135412781e+01,2.564814604823355282e+01
-3.901161309178450409e+01,5.860505867982520378e+00,-1.799261802511930952e+01
3.552179312553470680e+01,3.493815111816812191e+01,1.976651280554057521e+01
1.072403188400476992e+01,7.600268258517566267e+01,3.919574828665965960e-01
3.467099227624867552e+01,3.751184693075122567e+01,3.921022732926422805e+01
5.796641080082963526e+01,-1.638561370839217490e+00,3.023848460441824315e+01
2.936648622040971901e+01,-5.493783123226414489e+01,1.194230903201772165e+01
-5.816545651111690063e+01,-2.627579866547130649e+01,-1.458499342929726339e+01
-1.469945782620592833e+00,6.057018011478054120e+01,-1.412605474796263927e+01
1.902661397648592967e+01,2.924139309639736339e+00,4.529019208635723004e+01
9.445550917761794674e-01,3.379833829180755345e+01,7.873622160034518913e+01
2.075905071402821989e+01,7.818199002300087130e+00,-8.209685495772163222e+01
-3.113003132296339359e+01,4.428422497620281284e+00,-5.276360986414686494e+01
-5.254713808509711725e+01,2.124441396217424227e+01,-4.378762421215177625e+01
-2.836940901765803957e+01,6.618413146784644319e+00,-5.359725535718072109e+01
2.678650229526153481e+01,-1.039642965164709842e+01,-7.273914906461237706e+01
3.513445224156185986e+01,1.778322193156729725e+01,2.604262703719030014e+01
3.551166133761082477e+01,2.471241117705120871e+01,4.053841953431660983e+01
-2.823608158411207825e+00,6.091040568408889300e+01,-1.359406242664828746e+01
-1.344547166712845021e+00,4.594549559173894693e+01,7.981722030261710188e+01
5.096430774886902526e+01,1.329713897348873353e+01,-1.978571863175339018e+01
-1.419155539478926364e+00,-2.831007422546208119e+01,-6.786525078361493968e+01
2.225080069401995075e+01,6.436754745003002043e+00,-7.283644678992664012e+01
1.433420741170952795e+01,1.943720843777599683e+01,2.134882158836161636e+01
5.294636729141103615e+01,5.938885284356313576e+00,-3.064273067601763856e+01
3.076491620391759696e+01,-1.572302845702978047e+01,-7.388304863094653285e+01
-2.196179807540242734e+01,1.513661315571323840e+01,8.850100385447683493e+01
-3.875647317980724438e+01,-4.289693642297797815e+00,-5.459817101053171307e+00
4.027378089688594898e+00,4.022707076359321832e+01,7.640342429265565727e+00
-9.892858457139924511e+00,2.512154593920476842e+01,6.533650220352188853e+01
-3.633122041291227333e+01,5.566094072946624394e+00,-6.826943272466135681e+01
5.972638498731359391e+01,8.974786576411383221e-01,-2.348334621295227009e+01
1.098559240845724005e+01,-3.820953828388236673e+01,-2.499582662052741000e+01
-3.091204570345030689e+01,3.879925249630297834e+00,-5.939662186112571796e+00
-6.882218070544760735e+01,-4.579364254400441325e+01,-1.517563913370998208e+01
5.820185102308023772e+01,-3.720008843667174148e+01,-3.073116738533211656e+00
9.624733658347189857e-01,4.634758438121794910e+01,8.304410918991806057e+01
-6.226421724418909065e+01,-2.769198952753153620e+01,-1.179081183780066766e+01
9.177971850917950647e+00,-1.524326474304629109e+01,3.156616141073903492e+01
3.996514583067354209e+01,6.737007911651670788e+00,-1.241940196856672962e+01
-3.263645104208554670e+01,-3.535017577911224951e+00,6.109218713639175746e+01
1.006868025896697638e+01,-2.759242718577232267e+01,-6.703983215461784084e+01
-3.170176723406816066e+01,-9.569101065138385209e+00,1.000034010599898515e+01
3.064391799717518339e+01,3.605637119042657446e+01,4.338307916082906246e+01
-4.481008443908864791e+01,4.599256248470059205e+01,8.658539317754426534e+00
-1.905771478377789308e+01,2.012877226435523781e+01,7.497523728649333918e+01
-1.041326898646721943e+01,3.849929741006516082e+01,7.986044735066089117e+01
5.008110178153930114e+00,-3.622712634818190480e+01,-1.427466936238602990e+01
-1.047900099875357149e+01,2.213529018022543582e+01,1.791575511602639637e+01
-6.703594811411620924e+01,-3.250514956207743467e+01,-1.616346987103579735e+01
4.452865906256857187e+01,3.898295082802431466e+01,1.666583167983652203e+01
2.823594567595196381e+01,-4.995389018141863602e+01,1.529770517253355067e+01
8.915160259050720626e+00,-5.195870966341303188e+01,-8.156135738501872012e+00
5.881128218029520838e+01,6.384203460989195111e-01,-2.488906907426025228e+01
-4.173455958811784683e+01,-7.169313345400010640e+00,1.458532587083924525e+00
3.169337572725970631e+01,5.114788867867133826e-01,-8.802436517983194619e+01
3.381011166008681101e+01,-2.660436613016909035e+01,-6.877464050930868211e+01
9.584325552963738559e+00,7.909965015074399730e+01,-1.778419270216886394e+00
-2.978067099878818169e+01,-1.497755678649354394e+01,6.105173438311539513e+01
6.539433512936120962e+01,1.973673143594815471e+01,-4.292190500812537834e+00
-6.235715495753478876e+01,-4.613435619689678902e+01,-2.600154729991350777e+00
-4.582683069003284970e+01,-1.208288052931683687e+01,1.847732710512591581e+01
1.868863952341714763e+00,3.286907939791772293e+01,7.822667681425161845e+01
1.731708108237751276e+01,2.860082449145615513e+01,2.568810778733874400e+01
6.274695209029584930e+01,6.844919314658341136e+00,-1.178092569844897142e+01
-3.871258277593135944e+01,1.642558420506690098e+01,-5.673573127580226583e+01
6.135262058014875208e+01,-1.626403612874005944e+01,-2.761695179465417027e+01
-1.881035135194742836e+01,1.968965883287460272e+01,6.888082427126492746e+01
-1.404456786146964653e+01,1.580628124748874619e+01,2.235645001164711587e+01
2.186556092153906050e+01,-2.094092892957566576e+01,-7.344842078185378398e+01
-2.834130062428244301e+01,1.492801264076759082e+01,6.571283844593713752e+01
3.110597823799784223e+01,-1.982005761193116200e+01,-7.097213354698503451e+01
2.137403806096969205e+01,-2.327455093371578698e+01,-7.283264356708836829e+01
2.383709984266854320e+01,-1.262272466593710263e+01,-7.481664401400759346e+01
-8.435111050310547753e+00,4.078825800089402520e+01,7.464765515100165771e+01
5.948547992058099965e+01,7.843357391157363967e-01,-2.378273858392867623e+01
5.253977181302474975e+01,-4.670987984529925541e+01,6.962370389121515402e+00
-1.948722796453367379e-01,2.740332707307545235e+01,1.713582624289092493e+01
6.554732326298601208e+01,7.784231814255688775e+00,1.317951901346750887e+00
1.987612460231109779e+01,3.461685229641194184e+00,2.922514492466102709e+01
1.293670404264122631e+01,-5.910577516139884580e+01,3.335461829791066890e+01
5.705776527223758166e+01,-4.451324158697856603e+01,1.651387586879037528e+01
2.046370703306834571e+01,-4.303034049013194817e+01,-1.931002584279952572e+01
4.972247046740957188e+01,-4.600013451583446056e+01,-4.200079358756632075e+00
3.243581068192548855e+01,-9.677990016047514743e+00,-1.675397464629430289e+01
7.668797992148965292e+00,-9.795676060917028138e+00,-6.979466665479702669e+01
1.383751788728645771e+01,9.680309614159396503e+00,4.282880867349322784e+01
3.456676308012206533e+01,4.726396167888585076e+00,-7.388078662757462212e+01
1.835025331727405984e+01,-1.024452694226515526e+01,-4.419925597446548693e+01
4.258588276535454042e+01,3.653747434357026691e+01,3.079198235232757952e+01
-1.377311395628446178e+01,2.386319946641671574e+00,8.274901134368481337e+01
-3.023918100006337095e+00,-3.760348109000842243e+01,-1.230322560076402461e+01
-6.749611685654129190e+01,-3.204824239449303747e+01,-1.642645884693363101e+01
4.129281266664253991e+01,-1.143955505082014046e+00,-2.599441959498529542e+01
-2.626380817526112921e+01,4.926830155495415475e+00,-4.907783245516238679e+01
-5.441695841670616574e+01,-4.083425263515479031e+01,-1.810393418862361159e+01
-2.854541408030239680e+01,3.167972492605684920e+00,-2.856362864984241412e+01
-4.258785589280302020e+01,-1.894439381350155216e+01,1.858565361141962669e+01
3.983968774126255141e+01,-5.708750778340703391e+01,1.113940174300194563e+01
-1.904927384792519618e+01,1.869951508545995367e+01,8.402658337215174811e+01
3.337021779222676088e+01,3.564031050620449292e+01,2.361263460911321488e+01
2.385346613286363660e+00,-3.555218841983061395e+01,3.029995767414732200e+00
3.370046492043636022e+01,-2.704389239512773457e+01,-6.894060150102212958e+01
-1.614636760932328130e+01,2.702477619357163618e+01,7.174341763061919153e+01
-2.912055045558151178e+01,1.620509690613124931e+01,6.481412125763036158e+01
5.535098499919022430e+01,-3.626503582394868630e+01,4.319489480932551473e+00
4.029588844664060332e+01,-5.041493603783281685e+01,1.743113813444481863e+01
4.182531709300390332e+01,1.105921701187719286e+01,-2.056068694496827476e+01
1.132630150946403980e+01,-4.186727125167524832e+01,-3.272756717906066370e+01
-9.454625284677433683e+00,3.380850212680341826e+01,8.545150694819254511e+01
-6.013208086581030898e+01,-5.852409466099582858e+01,-9.461923850244790657e+00
-3.937568569239776650e+01,1.632389227067032422e+01,-6.171569295687895362e+01
3.500721899001977988e+01,2.974493651708937314e+00,3.886326102475503319e+01
3.915618479221762982e+01,-6.701053121475005980e+01,1.641298245633397102e+01
3.626796615144561997e+01,4.898350002608382603e+00,4.550238554209653330e+01
4.745453980958788520e+01,1.406390077847241571e+01,-3.018156274072142864e+01
-4.195840827770162207e+00,5.186322210940332411e+01,-4.378916699402209289e+00
2.450269449572611080e+01,-3.720741626825856940e+01,-1.478261579062965581e+01
6.295384388694348843e+01,-7.196808302137048585e+00,-2.793947062600225806e+01
7.896876467239716924e+00,1.536134553273292092e+01,-8.312161128446189196e+01
3.169382236883557269e+01,2.393617943612745336e+01,3.148275598024326882e+01
6.212820960024526329e+01,6.465757630978822057e+00,-1.178600755586508875e+01
6.038557335786784108e+01,-2.689477188374975469e+01,-1.331457228000875226e+01
-4.315531236615915134e+01,3.852922158265253749e+00,-7.266450827485154207e+01
-3.868599953901686206e+01,-9.754045178537507077e-01,-3.295435109868384504e+00
1.324197402659232026e+01,-1.451973312770947322e+00,-9.187677536649087529e+01
8.735026386046918390e+00,-2.265811259969547820e+01,4.728507321041651323e+01
2.451508328773712364e+01,-3.196938567008355547e-01,4.278912703754448899e+01
-2.103658712587600732e+01,4.557097592639060224e+01,-2.131443623391236741e+01
2.228892796459678394e+01,-2.947844006485573232e+01,-7.253022515181692143e+01
-3.905003082603637665e+01,1.473398403724520378e+01,-5.555975172285463515e+01
-8.278506268673368140e+00,4.818001733672851827e+01,-8.571840693835989233e-01
2.801551875565250427e+01,-2.978553306328060657e+01,-7.577445887115368350e+01
-4.409417216999317901e+01,4.574678555452877937e+00,-7.000427712235226352e+01
-3.691642421678974273e+00,4.483083978757984056e+01,8.024291415929224058e+01
-2.519315397701294756e+01,1.906689845440925879e+01,-5.463326280198023710e+01
3.352774313245461713e+00,-1.292774333770415751e+01,4.922861223661799812e+01
5.363298735067215972e+01,-3.147690363742224662e+01,-6.093531933144360480e+00
-1.430428997295891058e+01,4.200939886217013708e+01,7.593608160585183953e+01
-1.404204045837523829e+01,1.932114584392503831e+00,8.210010059153219686e+01
4.954138324933007453e+01,-1.911233021545897870e+01,1.067239887963925327e+01
5.151680492313132298e+00,7.530445137890370688e+01,-1.610437951022119840e+00
7.037723042401427165e+01,-1.702652955086560738e+01,-1.473946082181636719e+01
1.957563325241880747e+01,9.210278695517805758e+00,3.026614356525582394e+01
4.108911830524928632e+01,2.097654190162173649e+01,4.352827832403295361e+01
-3.192563491596597203e+01,5.861094085939355836e+01,5.214986199872385875e+00
-8.236050944626418868e+01,2.683948291213656412e-01,-2.019720259049099553e+01
5.586947351578528753e+01,-4.350558124176924935e+01,-9.761686398358885297e-01
4.990796183384451723e+01,2.973675522722353470e+00,-2.320838194292998224e+01
-9.701965634901997149e+00,5.370863884683358691e+01,-1.333122335013524307e+01
3.164036468663165280e+01,1.442214125025944815e+00,-8.470473647499186143e+01
-4.756539177736646451e+01,4.560184629795920586e+01,1.652229553934818185e+01
-1.859839024439804689e+01,5.924359366089630896e+01,-1.265499221000797014e+01
1.990910973591493160e+01,4.817634364850186302e+01,3.058249161617010969e+01
-1.922526450326568082e+01,2.415684721636533183e+01,6.577834922062224621e+01
6.610336513507855116e+00,2.471999339414889718e+01,3.787751346921670859e+01
-8.025915777224386716e+01,-1.117298276423239578e+01,-8.994625679229869775e+00
3.355051944120517771e+00,-4.829177011726893909e+01,-1.242220452231155114e+01
5.734186394882065230e+01,-2.492760212835705147e+01,1.110025548056333378e+01
1.516473420097115010e+01,7.110913114713594041e+01,-1.627351645796368818e+00
4.522555097519401102e+00,-3.955579291939879738e+01,-2.178406111958501512e+01
4.677972281870884785e+01,-3.174738553640909622e+00,-2.797975174331449821e+01
-9.558973589950456429e+00,2.103501131357652909e+01,2.621922804095603610e+01
2.480176903664178312e+01,-5.299237729939943620e+01,2.530705610792669802e+01
7.885193174924078896e+00,-3.572443340211295748e+01,-1.464010496549880180e+01
3.436266384154878040e+01,3.997074597441267230e+01,4.300386975741496798e+01
4.743803872914459419e+01,3.270820480160305976e+01,2.644712555633086737e+01
2.175456349185533611e+01,-3.367584467958875649e+01,-2.391881992041413696e+01
-1.518688292549002661e+01,1.064954433590131089e+01,6.620207791009866582e+01
-6.853680430643446186e+01,-8.252297763042216516e+00,-3.203657040491886931e+01
-7.832053568599174120e+00,-3.746759289910381341e+01,-8.830268609281588965e+00
2.121558295392300764e+01,2.563256754059046116e+01,1.942230837591960224e+01
-7.886348237928275751e+01,-1.628388813494289522e+01,-2.279110401116100348e+01
4.262823396704298773e+01,2.235537361511659715e-01,-2.167779773904330654e+01
-2.265819749333459043e+01,1.978509520525991761e+01,6.393980177467602743e+01
-2.445916338038595939e+01,1.365068034576618672e+01,-5.115535883019480679e+01
-3.976392719634412742e+01,1.618822592124351090e+01,-5.595063390343187848e+01
-1.725930115841886092e+01,-6.032317698542100715e+01,-6.813789105634334931e+00
3.384352913053022149e+01,3.896788367823234012e+01,4.008994655810716523e+01
3.065116453688787956e+01,1.371428286045551204e+01,-3.080062929151974416e+01
4.326461516404900465e+01,2.045477405752818556e-01,5.848006248498947457e+01
2.749128211713476944e+01,-1.007165732009665859e+01,-7.212760183393706370e+01
-2.892972211630884516e+01,6.209228213954369835e+01,-2.392103402940977563e+00
1.984260874734413482e+00,3.007920817389111434e+01,3.125862381492774844e+01
-1.552594088108788384e+01,2.272993894257466785e+00,8.711134666907604185e+01
2.085400874230942136e+01,3.525491742183316290e+00,1.974513255384313481e+01
-4.144351557377148509e+01,1.047602382411650801e+01,-4.219096059704755675e+01
9.975590633094224557e+00,-1.541418734573460370e+01,3.875987692336122592e+01
-2.811034997761576903e+01,9.780788122149314034e+00,-1.925186146048380209e+01
6.067229842729715728e+01,1.452620163239212303e+01,-2.983061964183591286e+01
5.270445170350749464e+01,1.006933109989936881e+01,4.527282032264384526e+01
-4.665762632079211158e+00,3.601542674399507149e+01,2.973009444755950881e+01
4.626196848695035868e+01,1.272559621955093156e+01,-1.600959518458454411e+01
-2.530936541852332766e+01,2.168277303975059578e+00,-2.248774674570771381e+01
3.490439063600747716e+01,-6.852464035151155375e-02,3.605530555344206078e+01
-1.866568377671219991e+01,5.173683861050741228e+01,-2.970915025882038041e+00
-4.086900016465196472e+01,3.854197143222789634e+01,5.515069469238706112e+00
4.697085305139480482e+01,9.526750477662858430e+00,6.310655672446728204e+01
-2.920106750076778468e+01,5.840579355823332008e+01,-3.803226860482586513e+00
-7.149550743666326014e+01,-1.223374177215693770e+01,-1.107374193535711981e+01
4.421892426223873684e+01,4.230952612144008640e+01,4.050756897428086489e+01
6.455224285849746479e+01,2.149999264642739938e+00,-1.462734319047651610e+01
3.757356152708314312e+01,-2.062884437256325043e+01,-7.435037548431665755e+01
1.420601465248577000e+01,-4.598993035291989173e+01,-2.681483430295230619e+01
6.918122039846204530e+01,4.698329379436321673e+00,-5.499544530794409525e+00
-1.266670049143431420e+01,-6.069061794749391936e+01,-6.738033002074744537e+00
3.327253319813588206e+01,5.957638208878700325e+00,3.232785657486928699e+01
3.396007597125355204e+01,-2.107560112876481284e+01,-7.267079036475888643e+01
3.625626795103845978e+01,2.590856936950782696e+01,4.241221117514760408e+01
1.633466705544914532e+01,9.020542485937804500e+00,2.163711357472454822e+01
-4.413227032956326923e+01,4.073769891998065162e+00,-7.188923113499447481e+01
6.265101785439906479e+01,-3.153454243121691647e+01,-1.984401466514019718e+00
-6.681359262955088241e+01,-3.706940858331214628e+01,-1.245565414079845645e+01
2.899759743721630656e+01,-3.465587630103826200e+01,-1.461223391345711420e+01
5.615596231781294989e+01,-7.822103167959027381e+00,-2.379485223743401079e+01
3.451907392923783391e+01,2.645406609490050798e+01,4.270580871115039656e+01
4.473675613195099032e+01,3.713467769206329905e+01,4.359317062551464517e+01
4.467210657797279083e+01,-3.658524840643018905e+01,1.368522034050448788e+01
-6.945302056076373276e+01,-3.698556042990857406e+01,-1.800175120467670808e+01
-2.068520382426790505e+01,-5.085491180712220682e+01,-4.936027685631752426e+00
-2.556455095350243312e+01,1.354692914313683083e+01,-4.755202231399774604e+01
5.186922713969024556e+01,-3.079121218373267510e+01,1.466061477568566307e+00
2.933916395223411300e+01,-2.884084959404968895e+00,-1.627254962399566551e+01
-1.517889301260630042e+01,5.627481631402559259e+01,-1.852126622915018928e+01
1.692285329782031056e+01,2.817540327628297447e+01,1.713211555091440275e+01
3.175329046686118062e+01,2.214242926123632316e+01,3.120969241874321654e+01
-5.903129067905960170e+01,-4.480583702572101856e+01,-3.750562267224522461e+00
5.861891752621556151e+01,-9.967782554507689241e-01,3.053204903602856746e+01
-2.350663242414916088e+00,3.470454604131071363e+01,6.863940790125971603e+01
4.305226791705589307e+01,1.996889100861428190e+01,-1.840391778842206350e+01
5.169770460818024560e+01,-4.814464101036853805e+01,9.493039834003422328e+00
1.810331341347243495e+01,2.742569120791089787e+01,1.855939908216645762e+01
5.506809850823055541e+01,-5.996621072584036760e+00,-1.536470149872089230e+01
1.700053916932586873e+01,-6.058068726772081192e+01,2.521355501021982803e+01
2.665073479281816304e+01,3.333870991515250637e+01,3.017607719488130513e+01
-6.825321391815130312e+01,-1.959637271434835171e+01,1.167695007099164606e+01
-3.758580560686360172e+01,-2.358196887938402764e+00,-1.584956403523560020e+01
5.750306914417561899e+01,3.707612724564608442e+01,4.330795893345875669e+01
1.223855070407902446e+01,-5.860250310658476280e+01,3.364195299430496533e+01
2.575677452177136573e+01,3.320131097091550298e+00,-3.021738133329290932e+01
3.187051843867434542e+01,1.134918584626651672e+01,-7.744273610541868891e+01
-1.511792941283887970e+01,2.451761257394092297e+01,6.777333080912380581e+01
4.374688230915507603e+01,4.270876494829575876e+01,2.113294383567298951e+01
1.450832638273821829e+01,-4.292920670106673242e+01,-1.637036570522800716e+01
4.962890941019819735e+01,5.742962508092666951e+00,5.421028756614727939e+01
1.595329573370861009e+00,-2.430391620774085837e+01,-6.907027541790421310e+01
8.969781401373994711e+00,-1.566849713838335489e+01,3.326128885041843830e+01
6.690015518561033048e+01,-2.827574099719286593e+01,-1.809975964637972012e+01
-7.425241185348200190e+01,-8.657922751677991968e+00,-3.898494056879283409e+00
3.150850378364999926e+01,4.622883956639932990e+01,2.154061780625587375e+01
3.169291175624641710e+01,-1.922854762431770226e+01,-7.219314032485853261e+01
-2.831685524644289842e+01,4.887228113739167767e+00,-5.361891224753585306e+01
6.991786815845769887e+00,-2.048164240440336670e+01,-6.363909871033423116e+01
-2.576698970176049741e+01,4.656605887082589135e+01,-6.054254726502692030e+00
-4.001023411074461222e+01,-2.245620133384242223e+01,2.148762321449123291e+01
-3.090881729789866839e+01,-2.204111674308663282e+00,6.446104953818863237e+01
5.964327978850997170e+01,-2.637400925775854788e+01,-1.350673464845980476e+01
-7.085408825311304781e+00,-4.264284918774493605e+01,-8.193833884861186689e+00
-3.115364419806379459e+01,1.187550231685905011e+01,-2.857956194650525106e+01
5.958843792801093997e+01,-3.695963015079838954e+01,1.842573714790897554e+01
5.466494211961653349e+01,7.024700884732572703e+00,-3.077087986268624320e+01
3.527248371603511146e+01,5.211761436041123297e+00,-7.168798264846735435e+00
-1.359812993717464780e+00,-1.120830463085169271e+01,-7.067150628193681428e+01
3.456929910395705718e+01,2.072044655177693429e+01,-3.769636134927375082e+01
5.855039010030407809e+01,-3.091708634605385697e+01,-3.277744188234313238e+00
1.343904379784081904e+01,-5.997435642601409711e+01,3.362775848122091560e+01
1.204774508518659637e+01,3.139008807122696965e+01,3.398654653859249208e+01
-6.890103795090128358e+01,-1.887937645337090586e+01,1.069978728256340261e+01
1.297120730976361358e+01,-3.950321285368606539e+01,-1.526930640222842861e+01
-1.376243795953183024e+01,5.449774998140350135e+01,-1.606387867542672154e+01
2.381864936581960279e+01,-2.802327312342650956e+01,-6.731175330390560418e+01
4.776385317053044588e+01,6.062322251074626855e+00,5.930718685524434619e+01
2.748192460434422557e+01,3.158242711233954481e+01,3.566179115859414850e+01
-2.537743167424504165e+01,1.409329165466574452e+01,-2.777391851253938171e+01
3.013628155892961402e+01,3.347677603896139686e+01,3.314326708562933277e+01
-1.854208206877198606e+01,5.912222525759879233e+01,-1.225064058651942211e+01
-2.788348966766270820e+01,6.451659492240905536e+01,-4.657229217565716617e+00
1.429573931937400211e+01,-5.974279907665834344e+01,3.404755515973729985e+01
7.098855276607339704e+01,-1.507401361522584082e+01,-1.061846178590779211e+01
-6.953932898536558582e+01,-1.570441822348899452e-01,-2.282092777348899659e+01
1.017497981757358616e+01,-3.240231379354801877e+00,-9.145880770749191413e+01
3.405400175647627492e+01,4.360511843450973402e+01,3.811761888834719514e+01
-3.257097381397800717e+01,-3.123531309269163558e-01,-2.784380610556729962e+01
-1.355496015785399777e+01,-6.550952173763535313e+01,-5.459190969260398596e+00
-1.423210234785716999e+01,4.230001922851524654e+00,8.585327606059247785e+01
-7.721066372850796711e+01,1.378169850711541966e-01,-1.465626643549149222e+01
3.330513260283883881e+01,1.227342531628735678e+01,-2.511873441755372838e+01
1.893949539214183631e+01,2.381743931026828420e+01,2.804809379554957971e+01
-1.356675373521628458e+01,3.816460758175230694e+01,7.665477334349237992e+01
-7.048798446029164211e+01,-4.571286680682698034e+01,-1.116611382666423147e+01
-3.503390123713724336e+01,1.884778358686009625e+01,-4.699871900754955334e+01
4.155417891799201868e+01,3.669713727404203496e+01,3.226129497233384313e+01
-2.561505535999257432e+01,2.416016272462434600e+01,-5.220086775937254941e+01
4.407374812144900034e+01,4.142847961692421865e-01,-9.106852033646227085e+00
-2.716441751099829460e+01,-1.554901936648930771e+01,6.084516499883773832e+01
4.488639565196496051e+01,-3.661618401674752477e+01,1.053812841282246815e+01
3.104767737296964114e+01,-2.270284042184817963e+01,-6.417906253682535578e+01
3.457813198547518851e+01,5.369329385179081093e+00,-1.196236943421207322e+01
2.039287331469882858e+01,-5.220526988486449227e+01,-6.664793384399008147e+00
5.075693526470409012e+01,2.304009518355657704e+00,-1.272222452323875785e+01
3.583621041768078186e+01,2.253557225138863984e+01,-1.752030284191427612e+01
-3.869900835659810667e+01,4.763407549447779132e+01,5.790592373187071651e+00
-1.781330003845490850e+01,1.895794094435145993e+01,6.471382417861252634e+01
-2.968416968089221797e+01,4.238469945491029622e-01,5.832616545576589573e+01
3.554881961778878008e+01,6.313115741182189211e+00,-7.439554495109616994e+01
-2.725094329075172794e+01,2.382771685820951646e+01,-5.126099281928787121e+01
3.520014407686910118e+01,2.525765342356627841e+01,2.789044127061877987e+01
3.399811685132547012e+01,-2.216655437418874541e+01,-6.675831653898573848e+01
-2.563888888620190087e+01,9.282117312685414845e+00,6.287729774642135538e+01
1.269289579357765518e+01,2.866945961276765331e+01,3.278649275109304284e+01
7.604936992069837309e+00,-3.542425585749693795e+01,-1.416196292233088094e+01
